          V_ref,             LF,             DF,             CL,             Cd,              A,         A(Cor),        CD(Cor)
        174.387,        2.71242,       -0.16765,       0.193856,     -0.0119819,       0.139626,       0.144701,     -0.0112303
         174.24,        2.69123,      -0.154964,       0.192665,     -0.0110939,       0.139626,        0.14467,     -0.0103515
        174.064,        2.68132,      -0.153573,       0.192345,     -0.0110165,       0.139626,       0.144662,     -0.0102766
         174.02,        2.68828,      -0.203086,       0.192941,     -0.0145757,       0.139626,       0.144677,     -0.0138312
        174.182,        2.68532,      -0.217421,       0.192372,     -0.0155757,       0.144862,       0.149899,     -0.0148356
        174.446,         2.7249,      -0.223195,       0.194617,      -0.015941,       0.144862,       0.149957,     -0.0151835
        174.519,         3.3003,      -0.372009,       0.235515,     -0.0265472,       0.174533,       0.180699,     -0.0254379
         174.27,        3.26264,      -0.374912,       0.233494,     -0.0268309,       0.174533,       0.180646,     -0.0257405
        174.343,        3.24585,      -0.333783,       0.232097,     -0.0238674,       0.174533,       0.180609,       -0.02279
        174.402,          3.236,      -0.332046,       0.231237,     -0.0237273,       0.174533,       0.180587,     -0.0226579
        174.343,          3.236,      -0.332046,       0.231393,     -0.0237432,       0.174533,       0.180591,     -0.0226724
        174.343,         3.2163,      -0.328573,       0.229984,     -0.0234949,       0.174533,       0.180554,      -0.022437
        174.416,        3.23455,      -0.337845,       0.231095,     -0.0241376,       0.176278,       0.182328,     -0.0230695
        174.372,        3.25668,      -0.382532,       0.232793,     -0.0273441,       0.179769,       0.185863,     -0.0262602
        174.167,        3.28619,      -0.387897,       0.235457,     -0.0277929,       0.179769,       0.185933,     -0.0266841
        174.064,        3.31426,      -0.399184,       0.237749,     -0.0286355,       0.181514,       0.187738,      -0.027505
         175.59,        3.92326,      -0.602347,       0.276566,     -0.0424618,       0.207694,       0.214935,     -0.0409321
        175.282,        3.92326,      -0.602347,       0.277539,     -0.0426112,       0.207694,        0.21496,     -0.0410706
        175.032,        3.91347,      -0.600284,       0.277636,     -0.0425864,       0.207694,       0.214963,     -0.0410448
        174.651,        3.87999,      -0.574528,       0.276464,     -0.0409373,       0.207694,       0.214932,     -0.0394087
        174.578,        3.86455,      -0.589974,       0.275595,     -0.0420732,       0.207694,       0.214909,     -0.0405542
        174.416,        3.83519,      -0.583788,       0.274008,     -0.0417091,       0.207694,       0.214868,     -0.0402075
        174.182,        3.81562,      -0.579664,       0.273345,     -0.0415262,       0.207694,        0.21485,     -0.0400318
        174.138,         3.8273,      -0.577962,        0.27432,     -0.0414251,       0.211185,       0.218366,     -0.0399201
        174.372,        3.82962,      -0.604379,       0.273748,     -0.0432021,        0.21293,       0.220097,     -0.0417033
        174.915,        3.91548,      -0.613624,       0.278151,     -0.0435912,        0.21293,       0.220212,     -0.0420438
        175.502,         4.4878,      -0.900086,        0.31668,     -0.0635143,       0.246091,       0.254382,     -0.0615086
         175.81,        4.50963,      -0.914657,       0.317107,     -0.0643166,       0.246091,       0.254393,     -0.0623055
        175.883,        4.49993,      -0.912221,       0.316161,     -0.0640918,       0.246091,       0.254368,     -0.0620927
        176.103,        4.50237,       -0.92192,       0.315542,     -0.0646115,       0.246091,       0.254352,     -0.0626202
         176.25,        4.50237,       -0.92192,       0.315017,      -0.064504,       0.246091,       0.254338,     -0.0625193
        176.338,        4.50963,      -0.914657,       0.315211,      -0.063932,       0.246091,       0.254344,     -0.0619449
        176.411,        4.54842,      -0.924402,       0.317658,     -0.0645594,       0.246091,       0.254408,     -0.0625413
        176.734,        4.54842,      -0.924402,       0.316499,     -0.0643239,       0.246091,       0.254377,     -0.0623205
        176.748,        4.55324,      -0.943151,       0.316781,     -0.0656177,       0.249582,       0.257875,     -0.0636107
        176.572,          4.592,      -0.970937,       0.320116,     -0.0676856,       0.251327,       0.259708,     -0.0656361
         175.12,        5.11076,       -1.29019,       0.362212,     -0.0914388,       0.280998,       0.290481,     -0.0888148
        174.959,        5.12997,       -1.29573,       0.364244,     -0.0920013,       0.280998,       0.290534,     -0.0893478
        174.886,        5.12165,       -1.26691,       0.363959,     -0.0900302,       0.280998,       0.290526,     -0.0873809
        174.915,        5.11333,       -1.23809,       0.363246,     -0.0879524,       0.280998,       0.290508,     -0.0853135
        174.886,        5.11333,       -1.23809,       0.363367,     -0.0879819,       0.280998,       0.290511,     -0.0853412
        174.783,         5.1065,       -1.24492,       0.363308,     -0.0885716,       0.280998,       0.290509,     -0.0859317
         174.71,        5.08728,       -1.23938,       0.362245,      -0.088251,       0.280998,       0.290481,     -0.0856266
          174.9,        5.07811,       -1.26675,       0.360804,     -0.0900037,       0.286234,        0.29568,     -0.0874001
        175.003,        5.13849,       -1.29329,       0.364666,     -0.0917812,       0.286234,       0.295781,     -0.0891215
        174.915,        5.17733,       -1.31641,       0.367792,     -0.0935162,       0.289725,       0.299353,     -0.0908107
        173.551,        5.48976,       -1.55405,        0.39614,       -0.11214,       0.314159,        0.32453,      -0.109002
        173.287,         5.4422,        -1.5386,       0.393907,      -0.111364,       0.314159,       0.324472,      -0.108261
        173.199,        5.43911,       -1.52909,       0.394083,      -0.110788,       0.314159,       0.324476,      -0.107682
        173.199,         5.4422,        -1.5386,       0.394307,      -0.111477,       0.314159,       0.324482,      -0.108368
        173.126,         5.4422,        -1.5386,       0.394641,      -0.111572,       0.314159,       0.324491,      -0.108457
        173.463,        5.49618,       -1.54763,       0.397006,       -0.11179,       0.314159,       0.324553,      -0.108638
        173.742,        5.50569,       -1.55072,       0.396419,      -0.111655,       0.314159,       0.324537,      -0.108512
        173.874,        5.55015,       -1.55666,       0.399013,      -0.111912,       0.314159,       0.324605,      -0.108728
        173.903,        5.55966,       -1.55975,       0.399562,      -0.112097,       0.314159,        0.32462,      -0.108904
        173.932,        5.57226,       -1.57235,       0.400333,      -0.112964,       0.314159,        0.32464,      -0.109759
        154.352,      -0.750475,      0.0567171,     -0.0684637,     0.00517414,     -0.0698131,     -0.0716055,     0.00526789
        154.499,      -0.758358,      0.0859465,     -0.0690516,     0.00782578,     -0.0698131,     -0.0716209,     0.00792114
        154.763,      -0.758149,     -0.0530149,     -0.0687972,    -0.00481077,     -0.0698131,     -0.0716143,     -0.0047161
        155.144,      -0.750475,      0.0567171,     -0.0677665,     0.00512145,     -0.0698131,     -0.0715873,      0.0052133
        155.482,      -0.758149,     -0.0530149,     -0.0681627,     -0.0047664,     -0.0698131,     -0.0715976,    -0.00467347
        155.584,      -0.752568,      0.0267902,     -0.0675717,     0.00240544,     -0.0698131,     -0.0715822,     0.00249676
        155.467,      -0.762544,      0.0260927,     -0.0685707,     0.00234635,     -0.0698131,     -0.0716083,     0.00244039
        155.306,      -0.764136,      0.0074893,     -0.0688568,    0.000674866,     -0.0680678,     -0.0698705,    0.000769691
        155.276,      -0.753553,       0.179831,     -0.0679287,      0.0162108,     -0.0645772,     -0.0663555,      0.0163031
        155.027,      -0.724365,       0.025304,     -0.0655078,     0.00228837,     -0.0610865,     -0.0628015,     0.00237419
        154.748,      -0.335605,       0.108061,     -0.0304598,     0.00980772,     -0.0349066,      -0.035704,     0.00982627
        154.631,       -0.31806,      0.0388017,     -0.0289112,     0.00352702,     -0.0349066,     -0.0356635,     0.00354374
         154.91,      -0.309462,   -0.000824932,     -0.0280286,   -7.47156e-05,     -0.0349066,     -0.0356404,   -5.90036e-05
        155.276,      -0.314919,       0.128747,     -0.0283883,      0.0116058,     -0.0349066,     -0.0356498,       0.011622
        155.159,      -0.308764,      0.0191629,     -0.0278756,     0.00173005,     -0.0349066,     -0.0356364,     0.00174559
        155.247,      -0.324564,       0.138392,     -0.0292688,        0.01248,     -0.0349066,     -0.0356728,      0.0124971
        155.364,      -0.324564,       0.138392,     -0.0292246,      0.0124612,     -0.0349066,     -0.0356717,      0.0124782
        155.159,      -0.316315,      0.0887712,     -0.0285573,     0.00801436,     -0.0349066,     -0.0356542,     0.00803067
        155.012,      -0.314919,       0.128747,     -0.0284851,      0.0116454,     -0.0349066,     -0.0356523,      0.0116616
        154.719,      -0.297374,      0.0594875,     -0.0270002,     0.00540118,     -0.0349066,     -0.0356134,     0.00541576
        154.895,           0.14,           0.21,      0.0126825,      0.0190237,              0,    0.000332026,      0.0190269
        154.968,           0.15,           0.18,      0.0135755,      0.0162906,              0,    0.000355406,      0.0162943
        155.071,           0.15,           0.23,      0.0135575,      0.0207882,              0,    0.000354935,      0.0207919
        155.452,           0.15,           0.25,      0.0134911,      0.0224852,              0,    0.000353196,      0.0224888
         155.76,           0.15,            0.2,      0.0134378,      0.0179171,              0,    0.000351801,      0.0179207
        155.863,           0.15,           0.24,      0.0134201,      0.0214722,              0,    0.000351337,      0.0214758
        155.746,           0.18,           0.09,      0.0161284,      0.0080642,              0,     0.00042224,      0.0080694
         155.54,           0.14,           0.24,      0.0125774,      0.0215613,              0,    0.000329277,      0.0215645
         155.32,           0.14,           0.19,      0.0126131,      0.0171178,              0,     0.00033021,       0.017121
        154.983,           0.16,           0.07,      0.0144778,     0.00633403,              0,    0.000379028,     0.00633823
        155.526,       0.641228,       0.217169,      0.0576181,      0.0195139,      0.0349066,       0.036415,      0.0195803
        155.834,       0.691039,       0.192966,      0.0618487,      0.0172707,      0.0383972,      0.0400164,      0.0173472
        156.039,       0.659909,       0.224096,      0.0589072,      0.0200041,      0.0383972,      0.0399394,      0.0200735
        155.834,       0.682965,       0.143387,      0.0611261,      0.0128333,      0.0383972,      0.0399975,       0.012908
        155.291,       0.682965,       0.143387,      0.0615541,      0.0129231,      0.0383972,      0.0400087,      0.0129989
        154.836,       0.682965,       0.143387,      0.0619161,      0.0129991,      0.0383972,      0.0400182,      0.0130758
        154.411,       0.705638,       0.072671,      0.0643244,     0.00662453,      0.0383972,      0.0400812,     0.00670728
        154.338,       0.673314,       0.144968,      0.0614362,      0.0132275,      0.0366519,      0.0382603,       0.013303
        154.308,       0.702567,       0.152612,      0.0641297,      0.0139303,      0.0383972,      0.0400761,      0.0140126
         154.25,       0.705638,       0.072671,      0.0644591,     0.00663839,      0.0383972,      0.0400848,     0.00672149
        154.895,        1.12376,       0.121999,         0.1018,      0.0110518,      0.0680678,      0.0707329,      0.0112591
        154.675,        1.12327,        0.11999,       0.102046,      0.0109008,      0.0698131,      0.0724847,       0.011109
         154.22,        1.10332,       0.121386,       0.100825,      0.0110926,      0.0698131,      0.0724527,      0.0112959
        153.736,        1.10262,       0.131361,       0.101397,      0.0120799,      0.0698131,      0.0724677,      0.0122856
        153.487,        1.08337,       0.122781,      0.0999502,      0.0113276,      0.0698131,      0.0724298,      0.0115274
        153.384,        1.09195,       0.142034,       0.100877,      0.0131215,      0.0698131,      0.0724541,       0.013325
         153.37,        1.12815,       0.050161,       0.104241,     0.00463487,      0.0698131,      0.0725422,      0.0048522
        153.736,        1.12327,        0.11999,       0.103296,      0.0110343,      0.0698131,      0.0725174,      0.0112477
        154.132,        1.14113,       0.148522,       0.104399,       0.013588,      0.0698131,      0.0725463,       0.013806
        154.455,        1.16596,      0.0772976,       0.106226,     0.00704227,      0.0698131,      0.0725941,     0.00726795
        154.954,        1.67907,      0.0171561,        0.15199,     0.00155298,       0.106465,       0.110444,       0.002015
        155.086,        1.66806,      0.0281621,       0.150737,     0.00254491,       0.106465,       0.110411,     0.00299934
         154.88,        1.65812,      0.0292248,       0.150236,     0.00264794,       0.106465,       0.110398,     0.00309936
        154.631,        1.65812,      0.0292248,        0.15072,     0.00265649,       0.106465,       0.110411,     0.00311082
         154.44,        1.65812,      0.0292248,       0.151093,     0.00266305,       0.106465,       0.110421,     0.00311963
        154.279,        1.65812,      0.0292248,       0.151409,     0.00266863,       0.106465,       0.110429,     0.00312712
        154.294,        1.67018,     0.00827535,       0.152482,    0.000755511,       0.106465,       0.110457,     0.00122053
        154.382,        1.67018,     0.00827535,       0.152308,     0.00075465,       0.106465,       0.110452,     0.00121861
        154.616,        1.67125,    -0.00166803,       0.151943,    -0.00015165,       0.106465,       0.110443,    0.000310083
        154.998,        1.69683,      0.0349176,        0.15351,     0.00315896,       0.106465,       0.110484,     0.00363027
        153.766,        2.05451,      -0.114015,        0.18886,     -0.0104808,       0.139626,       0.144571,    -0.00976743
        153.956,        2.08283,      -0.108288,       0.190989,    -0.00992966,       0.139626,       0.144626,    -0.00920012
        154.264,        2.08144,      -0.098385,         0.1901,    -0.00898563,       0.139626,       0.144603,    -0.00826286
        154.308,        2.08144,      -0.098385,       0.189992,     -0.0089805,       0.139626,         0.1446,    -0.00825856
        154.411,        2.06597,     -0.0573825,       0.188329,    -0.00523087,       0.139626,       0.144557,    -0.00452151
         154.69,        2.06597,     -0.0573825,       0.187651,    -0.00521204,       0.139626,       0.144539,    -0.00450778
         154.69,        2.06736,     -0.0672852,       0.187778,     -0.0061115,       0.139626,       0.144542,    -0.00540629
        154.822,        2.08856,     -0.0799714,        0.18938,    -0.00725139,       0.139626,       0.144584,     -0.0065341
         154.66,        2.08716,     -0.0700687,       0.189648,    -0.00636673,       0.139626,       0.144591,     -0.0056474
        154.763,        2.09707,     -0.0714604,       0.190295,    -0.00648458,       0.139626,       0.144608,    -0.00576033
         154.25,         2.5026,      -0.231354,       0.228609,     -0.0211339,       0.174533,       0.180518,     -0.0200887
        154.279,        2.53215,      -0.236564,        0.23122,     -0.0216016,       0.174533,       0.180586,     -0.0205323
        154.499,         2.5223,      -0.234827,       0.229665,      -0.021382,       0.174533,       0.180545,     -0.0203271
        154.748,        2.53215,      -0.236564,        0.22982,     -0.0214707,       0.174533,        0.18055,     -0.0204144
        154.983,        2.55184,      -0.240037,       0.230906,       -0.02172,       0.174533,       0.180578,     -0.0206537
        155.335,        2.54663,      -0.210493,       0.229392,     -0.0189605,       0.174533,       0.180538,      -0.017908
         155.32,        2.54663,      -0.210493,       0.229435,      -0.018964,       0.174533,       0.180539,     -0.0179112
        155.232,        2.54663,      -0.210493,       0.229695,     -0.0189855,       0.174533,       0.180546,     -0.0179303
        155.188,        2.53388,      -0.246412,       0.228675,     -0.0222379,       0.174533,        0.18052,     -0.0211921
        154.851,         2.5223,      -0.234827,       0.228622,     -0.0212849,       0.174533,       0.180518,     -0.0202395
        154.044,        2.98921,      -0.485943,       0.273789,     -0.0445087,       0.209439,       0.216607,     -0.0430095
        154.176,        2.96988,      -0.351082,       0.271553,     -0.0321014,       0.209439,       0.216549,     -0.0306265
        153.956,         2.9906,      -0.480609,       0.274229,     -0.0440705,       0.207694,       0.214873,     -0.0425664
        153.971,        2.95866,      -0.417775,       0.271249,     -0.0383014,       0.207694,       0.214795,     -0.0368299
        154.118,        2.98595,      -0.414176,        0.27323,     -0.0378992,       0.207694,       0.214847,     -0.0364061
        154.616,        2.98801,      -0.423961,       0.271658,     -0.0385448,       0.207694,       0.214806,     -0.0370688
         154.91,        2.99574,      -0.416238,        0.27133,     -0.0376994,       0.207694,       0.214797,      -0.036227
        155.188,        2.99574,      -0.416238,       0.270356,     -0.0375642,       0.207694,       0.214772,     -0.0361023
        155.702,        3.05445,       -0.42861,        0.27384,     -0.0384261,       0.207694,       0.214863,     -0.0369263
        155.892,        3.05445,       -0.42861,        0.27317,     -0.0383322,       0.207694,       0.214846,     -0.0368397
        154.147,        3.41251,      -0.680483,       0.312143,      -0.062244,       0.242601,       0.250773,     -0.0602953
        153.912,        3.39569,      -0.612532,       0.311553,     -0.0561995,       0.242601,       0.250757,     -0.0542582
        153.927,        3.42482,      -0.619739,       0.314165,     -0.0568499,       0.242601,       0.250826,     -0.0548759
        154.118,        3.40771,      -0.661068,       0.311823,     -0.0604912,       0.242601,       0.250764,     -0.0585465
        154.162,        3.42482,      -0.619739,       0.313209,      -0.056677,       0.242601,         0.2508,      -0.054715
         154.25,        3.42722,      -0.629446,       0.313072,     -0.0574991,       0.242601,       0.250797,     -0.0555388
        154.616,        3.42722,      -0.629446,       0.311589,     -0.0572267,       0.242601,       0.250758,     -0.0552849
        154.968,        3.42241,      -0.610032,        0.30974,     -0.0552099,       0.242601,        0.25071,     -0.0532912
        155.056,        3.42241,      -0.610032,       0.309388,     -0.0551473,       0.242601,         0.2507,     -0.0532329
        155.027,        3.42722,      -0.629446,        0.30994,     -0.0569239,       0.242601,       0.250715,     -0.0550026
         154.91,        3.90701,      -0.933938,       0.353865,     -0.0845885,       0.280998,       0.290262,     -0.0820841
        154.851,          3.929,      -0.949092,       0.356126,     -0.0860262,       0.280998,       0.290321,     -0.0834897
         154.88,         3.9286,      -0.932417,       0.355955,     -0.0844828,       0.279253,       0.288571,     -0.0819487
        154.822,         3.9214,      -0.860765,       0.355572,     -0.0780498,       0.277507,       0.286816,     -0.0755211
        154.631,        3.92174,      -0.939273,       0.356481,     -0.0853787,       0.279253,       0.288585,     -0.0828371
        154.572,        3.83758,      -0.845726,       0.349096,     -0.0769337,       0.277507,       0.286647,     -0.0744964
         154.22,        3.83758,      -0.845726,       0.350691,     -0.0772853,       0.277507,       0.286688,     -0.0748256
            154,        3.84208,       -0.90761,       0.352106,     -0.0831776,       0.279253,       0.288471,      -0.080698
        153.942,        3.81459,      -0.873259,       0.349853,     -0.0800906,       0.279253,       0.288412,     -0.0776426
        154.044,        3.86917,      -0.863562,       0.354386,     -0.0790957,       0.277507,       0.286785,     -0.0765839
        154.734,         4.3454,       -1.17372,       0.394467,      -0.106548,       0.314159,       0.324486,      -0.103436
        155.262,        4.41815,       -1.21438,       0.398348,       -0.10949,       0.314159,       0.324588,      -0.106316
        155.584,        4.44668,       -1.22365,       0.399259,      -0.109869,       0.314159,       0.324612,      -0.106681
        155.966,        4.44359,       -1.21414,       0.397033,      -0.108482,       0.314159,       0.324553,       -0.10533
        155.907,         4.4279,       -1.19202,       0.395929,      -0.106587,       0.314159,       0.324525,      -0.103452
        156.098,         4.4279,       -1.19202,       0.394962,      -0.106327,       0.314159,       0.324499,      -0.103207
        156.171,        4.38344,       -1.18608,       0.390629,      -0.105698,       0.314159,       0.324386,      -0.102646
        155.966,        4.38986,       -1.17966,       0.392232,      -0.105402,       0.314159,       0.324428,      -0.102325
        156.024,        4.41839,       -1.18893,       0.394485,      -0.106151,       0.314159,       0.324487,      -0.103038
        155.716,        4.37726,       -1.16706,        0.39236,      -0.104611,       0.314159,       0.324431,      -0.101532
        132.059,      -0.536592,    -0.00774156,     -0.0668743,   -0.000964813,     -0.0698131,     -0.0715639,    -0.00087537
        132.279,      -0.545172,      0.0115122,     -0.0677178,     0.00142997,     -0.0698131,      -0.071586,     0.00152168
        132.323,      -0.544475,      0.0214878,     -0.0675862,      0.0026673,     -0.0698131,     -0.0715825,     0.00275866
        132.162,      -0.544475,      0.0214878,     -0.0677513,     0.00267382,     -0.0698131,     -0.0715869,     0.00276562
        131.883,      -0.547265,     -0.0184148,     -0.0683866,    -0.00230112,     -0.0698131,     -0.0716035,    -0.00220759
        131.766,      -0.547963,     -0.0283904,     -0.0685958,      -0.003554,     -0.0698131,      -0.071609,     -0.0034599
        131.868,      -0.547963,     -0.0283904,      -0.068489,    -0.00354847,     -0.0698131,     -0.0716062,    -0.00345466
        131.912,      -0.537987,     -0.0276928,     -0.0671973,    -0.00345898,     -0.0698131,     -0.0715724,    -0.00336867
        132.206,       -0.54308,      0.0414391,     -0.0675327,     0.00515301,     -0.0698131,     -0.0715811,     0.00524422
        132.206,       -0.54308,      0.0414391,     -0.0675327,     0.00515301,     -0.0698131,     -0.0715811,     0.00524422
         132.03,      -0.206382,      0.0926102,     -0.0257324,      0.0115469,     -0.0349066,     -0.0355802,      0.0115602
        132.118,      -0.207429,      0.0626285,     -0.0258285,     0.00779832,     -0.0349066,     -0.0355828,     0.00781166
        132.191,      -0.217423,      0.0622795,     -0.0270429,     0.00774626,     -0.0349066,     -0.0356146,     0.00776088
        132.338,      -0.217074,      0.0722734,     -0.0269396,     0.00896938,     -0.0349066,     -0.0356119,     0.00898389
        132.572,      -0.216376,      0.0922612,      -0.026758,      0.0114094,     -0.0349066,     -0.0356071,      0.0114238
         132.69,        -0.2159,        0.11264,      -0.026652,      0.0139049,     -0.0331612,      -0.033859,      0.0139191
        132.895,      -0.215678,       0.112249,     -0.0265424,      0.0138139,     -0.0349066,     -0.0356014,       0.013828
        132.895,      -0.217074,      0.0722734,     -0.0267142,      0.0088943,     -0.0349066,     -0.0356059,     0.00890858
        133.115,      -0.217772,      0.0522856,     -0.0267115,     0.00641326,     -0.0349066,     -0.0356059,     0.00642753
        132.968,       -0.20708,      0.0726224,     -0.0254562,      0.0089274,     -0.0349066,      -0.035573,     0.00894036
        133.335,           0.13,           0.13,       0.015893,       0.015893,              0,    0.000416078,      0.0158981
         133.54,           0.12,           0.13,      0.0146254,      0.0158442,              0,    0.000382891,      0.0158484
        133.658,           0.12,           0.13,      0.0145997,      0.0158164,              0,    0.000382219,      0.0158206
        133.511,           0.12,           0.11,      0.0146318,      0.0134125,              0,     0.00038306,      0.0134168
        133.438,            0.1,           0.11,      0.0122066,      0.0134272,              0,    0.000319567,      0.0134302
        133.086,           0.11,           0.09,      0.0134984,      0.0110441,              0,    0.000353386,      0.0110478
